Date,Heure,Time,leader_CARMA_mode,leader_Speed_command,leader_CARMA_ovr,leader_avg_speed_driven_wheels,leader_ACC_speed,leader_ACC_status,leader_GPS_CARMA_speed,leader_GPS_speed,leader_acceleration,leader_fuel_consumption,leader_CARMA_ovr_manual,leader_radar1,follower1_CARMA_mode,follower1_Speed_command,follower1_CARMA_ovr,follower1_avg_speed_driven_wheels,follower1_ACC_speed,follower1_ACC_status,follower1_GPS_CARMA_speed,follower1_GPS_speed,follower1_acceleration,follower1_fuel_consumption,follower1_CARMA_ovr_manual,follower1_radar1,follower2_CARMA_mode,follower2_Speed_command,follower2_CARMA_ovr,follower2_avg_speed_driven_wheels,follower2_ACC_speed,follower2_ACC_status,follower2_GPS_CARMA_speed,follower2_GPS_speed,follower2_acceleration,follower2_fuel_consumption,follower2_CARMA_ovr_manual,follower2_radar1,follower3_CARMA_mode,follower3_Speed_command,follower3_CARMA_ovr,follower3_avg_speed_driven_wheels,follower3_ACC_speed,follower3_ACC_status,follower3_GPS_CARMA_speed,follower3_GPS_speed,follower3_acceleration,follower3_fuel_consumption,follower3_CARMA_ovr_manual,follower3_radar1,follower4_CARMA_mode,follower4_Speed_command,follower4_CARMA_ovr,follower4_avg_speed_driven_wheels,follower4_ACC_speed,follower4_ACC_status,follower4_GPS_CARMA_speed,follower4_GPS_speed,follower4_acceleration,follower4_fuel_consumption,follower4_CARMA_ovr_manual,follower4_radar1
19/07/2018,15:27:00,0.0,,,,0.0,20.5555572,0.0,,,0.0,1.475,,10.125,,,,0.0,20.5555572,0.0,,0.0,0.0,1.625,,4.25,,,,0.0,20.104168275,0,,0.0,0.0,1.625,,7.375,0.0,0.0,0.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.575,,0.0,,,,0.0,21.4409739375,0.0,,0.0,0.0,1.65,,6.25
19/07/2018,15:27:00,0.1,,,,0.0,20.5555572,0.0,,,0.0,1.525,,10.125,,,,0.0,20.5555572,0.0,,0.0,0.0,1.675,,4.25,,,,0.0,20.104168275,0,,0.0,0.0,1.65,,7.375,0.0,0.0,0.0,0.0,20.9895850125,0.0,-0.001,0.0,0.0,1.625,,0.0,,,,0.0,21.4409739375,0.0,,0.0,0.0,1.625,,6.25
19/07/2018,15:27:00,0.2,,,,0.0,20.5555572,0.0,,,0.0,1.5,,10.125,,,,0.0,20.5555572,0.0,,0.0,0.0,1.625,,4.25,,,,0.0,20.104168275,0,,0.0,0.0,1.65,,7.375,0.0,0.0,0.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,1.6,,0.0,,,,0.0,21.4409739375,0.0,,0.0,0.0,1.65,,6.25
19/07/2018,15:27:00,0.3,,,,0.0,20.5555572,0.0,,,0.0,1.025,,10.125,,,,0.0,20.5555572,0.0,,0.0,0.0,1.675,,4.25,,,,0.0,20.104168275,0,,0.0,0.0,1.625,,7.375,0.0,0.0,0.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.65,,0.0,,,,0.0,21.4409739375,0.0,,0.0,0.0,1.625,,6.25
19/07/2018,15:27:00,0.4,,,,0.0,20.5555572,0.0,,,0.0,1.575,,10.125,,,,0.0,20.5555572,0.0,,0.0,0.0,1.625,,4.25,,,,0.0,20.104168275,0,,0.0,0.0,1.625,,7.375,0.0,0.0,0.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.6,,0.0,,,,0.0,21.4409739375,0.0,,0.0,0.0,1.625,,6.25
19/07/2018,15:27:00,0.5,,,,0.0,20.5555572,0.0,,,0.0,1.575,,10.125,,,,0.0,20.5555572,0.0,,0.0,0.0,1.625,,4.25,,,,0.0,20.104168275,0,,0.0,0.0,1.625,,7.375,0.0,0.0,0.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.625,,0.0,,,,0.0,21.4409739375,0.0,,0.0,0.0,1.6,,6.25
19/07/2018,15:27:00,0.6,,,,0.0,20.5555572,0.0,,,0.0,1.65,,10.125,,,,0.0,20.5555572,0.0,,0.0,0.0,1.6,,4.25,,,,0.0,20.104168275,0,,0.0,0.0,1.625,,7.375,0.0,0.0,0.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.6,,0.0,,,,0.0,21.4409739375,0.0,,0.0,0.0,1.6,,6.25
19/07/2018,15:27:00,0.7,,,,0.0,20.5555572,0.0,,,0.0,1.65,,10.125,,,,0.0,20.5555572,0.0,,0.0,0.0,1.625,,4.25,,,,0.0,20.104168275,0,,0.0,0.0,1.625,,7.375,0.0,0.0,0.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.625,,0.0,,,,0.0,21.4409739375,0.0,,0.0,0.0,1.65,,6.25
19/07/2018,15:27:00,0.8,,,,0.0,20.5555572,0.0,,,0.0,1.725,,10.125,,,,0.0,20.5555572,0.0,,0.0,0.0,1.6,,4.25,,,,0.0,20.104168275,0,,0.0,0.0,1.625,,7.375,0.0,0.0,0.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.575,,0.0,,,,0.0,21.4409739375,0.0,,0.0,0.0,1.625,,6.25
19/07/2018,15:27:00,0.9,,,,0.0,20.5555572,0.0,,,0.0,1.175,,10.125,,,,0.0,20.5555572,0.0,,0.0,0.0,1.65,,4.25,,,,0.0,20.104168275,0,,0.0,0.0,1.625,,7.375,0.0,0.0,0.0,0.0,20.9895850125,0.0,-0.001,0.0,0.0,1.575,,0.0,,,,0.0,21.4409739375,0.0,,0.0,0.0,1.65,,6.25
19/07/2018,15:27:01,1.0,,,,0.0,20.5555572,0.0,,,0.0,1.775,,10.125,,,,0.0,20.5555572,0.0,,0.0,0.0,1.65,,4.25,,,,0.0,20.104168275,0,,0.0,0.0,1.65,,7.375,0.0,0.0,0.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.625,,0.0,,,,0.0,21.4409739375,0.0,,0.0,0.0,1.6,,6.25
19/07/2018,15:27:01,1.1,,,,0.0,20.5555572,0.0,,,0.0,1.8,,10.125,,,,0.0,20.5555572,0.0,,0.0,0.0,1.65,,4.25,,,,0.0,20.104168275,0,,0.0,0.0,1.65,,7.375,0.0,0.0,0.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.6,,0.0,,,,0.0,21.4409739375,0.0,,0.0,0.0,1.625,,6.25
19/07/2018,15:27:01,1.2,,,,0.0,20.5555572,0.0,,,0.0,1.85,,10.125,,,,0.0,20.5555572,0.0,,0.0,0.0,1.65,,4.25,,,,0.0,20.104168275,0,,0.0,0.0,1.6,,7.375,0.0,0.0,0.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.625,,0.0,,,,0.0,21.4409739375,0.0,,0.0,0.0,1.6,,6.25
19/07/2018,15:27:01,1.3,,,,0.0,20.5555572,0.0,,,0.0,1.875,,10.125,,,,0.0,20.5555572,0.0,,0.0,0.0,1.65,,4.25,,,,0.0,20.104168275,0,,0.0,0.0,1.625,,7.375,0.0,0.0,0.0,0.0,20.9895850125,0.0,-0.001,0.0,0.0,1.6,,0.0,,,,0.0,21.4409739375,0.0,,0.0,0.0,1.625,,6.25
19/07/2018,15:27:01,1.4,,,,0.0,20.5555572,0.0,,,0.0,1.9,,10.125,,,,0.0,20.5555572,0.0,,0.0,0.0,1.65,,4.25,,,,0.0,20.104168275,0,,0.0,0.0,1.625,,7.375,0.0,0.0,0.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,1.625,,0.0,,,,0.0,21.4409739375,0.0,,0.0,0.0,1.575,,6.25
19/07/2018,15:27:01,1.5,,,,0.0,20.5555572,0.0,,,0.0,1.9,,10.125,,,,0.0,20.5555572,0.0,,0.0,0.0,1.65,,4.25,,,,0.0,20.104168275,0,,0.0,0.0,1.65,,7.375,0.0,0.0,0.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.6,,0.0,,,,0.0,21.4409739375,0.0,,0.0,0.0,1.55,,6.25
19/07/2018,15:27:01,1.6,,,,0.0,20.5555572,0.0,,,0.0,1.925,,10.125,,,,0.0,20.5555572,0.0,,0.0,0.0,1.65,,4.25,,,,0.0,20.104168275,0,,0.0,0.0,1.625,,7.375,0.0,0.0,0.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,1.625,,0.0,,,,0.0,21.4409739375,0.0,,0.0,0.0,1.55,,6.25
19/07/2018,15:27:01,1.7,,,,0.0,20.5555572,0.0,,,0.0,1.9,,10.125,,,,0.0,20.5555572,0.0,,0.0,0.0,1.6,,4.25,,,,0.0,20.104168275,0,,0.0,0.0,1.65,,7.375,0.0,0.0,0.0,0.0,20.9895850125,0.0,-0.001,0.0,0.0,1.575,,0.0,,,,0.0,21.4409739375,0.0,,0.0,0.0,1.55,,6.25
19/07/2018,15:27:01,1.8,,,,0.0,20.5555572,0.0,,,0.0,1.9,,10.125,,,,0.0,20.5555572,0.0,,0.0,0.0,1.6,,4.25,,,,0.0,20.104168275,0,,0.0,0.0,1.65,,7.375,0.0,0.0,0.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,1.575,,0.0,,,,0.0,21.4409739375,0.0,,0.0,0.0,1.55,,6.25
19/07/2018,15:27:01,1.9,,,,0.0,20.5555572,0.0,,,0.0,1.925,,10.125,,,,0.0,20.5555572,0.0,,0.0,0.0,1.6,,4.125,,,,0.0,20.104168275,0,,0.0,0.0,1.7,,7.375,0.0,0.0,0.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.575,,0.0,,,,0.0,21.4409739375,0.0,,0.0,0.0,1.55,,6.25
19/07/2018,15:27:01,2.0,,,,0.0,20.5555572,0.0,,,0.0,1.275,,10.125,,,,0.0,20.5555572,0.0,,0.0,0.0,1.6,,4.125,,,,0.0,20.104168275,0,,0.0,0.0,1.675,,7.375,0.0,0.0,0.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,1.575,,0.0,,,,0.0,21.4409739375,0.0,,0.0,0.0,1.575,,6.25
19/07/2018,15:27:02,2.1,,,,0.0,20.5555572,0.0,,,0.0,1.9,,10.125,,,,0.0,20.5555572,0.0,,0.0,0.0,1.65,,4.125,,,,0.0,20.104168275,0,,0.0,0.0,1.7,,7.375,0.0,0.0,0.0,0.0,20.9895850125,0.0,-0.001,0.0,0.0,1.575,,0.0,,,,0.0,21.4409739375,0.0,,0.0,0.0,1.575,,6.25
19/07/2018,15:27:02,2.2,,,,0.0,20.5555572,0.0,,,0.0,1.925,,10.125,,,,0.0,20.5555572,0.0,,0.0,0.0,1.625,,4.125,,,,0.0,20.104168275,0,,0.0,0.0,1.65,,7.375,0.0,0.0,0.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,1.575,,0.0,,,,0.0,21.4409739375,0.0,,0.0,0.0,1.6,,6.25
19/07/2018,15:27:02,2.3,,,,0.0,20.5555572,0.0,,,0.0,1.9,,10.125,,,,0.0,20.5555572,0.0,,0.0,0.0,1.65,,4.125,,,,0.0,20.104168275,0,,0.0,0.0,1.675,,7.375,0.0,0.0,0.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.625,,0.0,,,,0.0,21.4409739375,0.0,,0.0,0.0,1.575,,6.25
19/07/2018,15:27:02,2.4,,,,0.0,20.5555572,0.0,,,0.0,1.925,,10.125,,,,0.0,20.5555572,0.0,,0.0,0.0,1.625,,4.125,,,,0.0,20.104168275,0,,0.0,0.0,1.65,,7.375,0.0,0.0,0.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,1.6,,0.0,,,,0.0,21.4409739375,0.0,,0.0,0.0,1.6,,6.25
19/07/2018,15:27:02,2.5,,,,0.0,20.5555572,0.0,,,0.0,1.9,,10.125,,,,0.0,20.5555572,0.0,,0.0,0.0,1.65,,4.125,,,,0.0,20.104168275,0,,0.0,0.0,1.625,,7.375,0.0,0.0,0.0,0.0,20.9895850125,0.0,-0.002,0.0,0.0,1.625,,0.0,,,,0.0,21.4409739375,0.0,,0.0,0.0,1.575,,6.25
