Date,Heure,Time,leader_CARMA_mode,leader_Speed_command,leader_CARMA_ovr,leader_avg_speed_driven_wheels,leader_ACC_speed,leader_ACC_status,leader_GPS_CARMA_speed,leader_GPS_speed,leader_acceleration,leader_fuel_consumption,leader_CARMA_ovr_manual,leader_radar1,leader_radar7,leader_radar9,follower1_CARMA_mode,follower1_Speed_command,follower1_CARMA_ovr,follower1_avg_speed_driven_wheels,follower1_ACC_speed,follower1_ACC_status,follower1_GPS_CARMA_speed,follower1_GPS_speed,follower1_acceleration,follower1_fuel_consumption,follower1_CARMA_ovr_manual,follower1_radar1,follower1_radar7,follower1_radar9,follower2_CARMA_mode,follower2_Speed_command,follower2_CARMA_ovr,follower2_avg_speed_driven_wheels,follower2_ACC_speed,follower2_ACC_status,follower2_GPS_CARMA_speed,follower2_GPS_speed,follower2_acceleration,follower2_fuel_consumption,follower2_CARMA_ovr_manual,follower2_radar1,follower2_radar7,follower2_radar9,follower3_CARMA_mode,follower3_Speed_command,follower3_CARMA_ovr,follower3_avg_speed_driven_wheels,follower3_ACC_speed,follower3_ACC_status,follower3_GPS_CARMA_speed,follower3_GPS_speed,follower3_acceleration,follower3_fuel_consumption,follower3_CARMA_ovr_manual,follower3_radar1,follower3_radar7,follower3_radar9,follower4_CARMA_mode,follower4_Speed_command,follower4_CARMA_ovr,follower4_avg_speed_driven_wheels,follower4_ACC_speed,follower4_ACC_status,follower4_GPS_CARMA_speed,follower4_GPS_speed,follower4_acceleration,follower4_fuel_consumption,follower4_CARMA_ovr_manual,follower4_radar1,follower4_radar7,follower4_radar9
17/07/2018,13:44:53,53.9,0.0,0.0,0.0,0.0,20.9895850125,0.0,-0.001,0.0,0.0,1.7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1909734375,0.0,0.0,0.0,0.0,1.825,,5.5,0.0,0.0,0.0,0.0,0.0,0.0,20.5555572,0,0.0,0.0,0.0,1.675,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.001,0.0,0.0,1.7,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,-0.001,,0.0,1.875,,8.875,0.0,0.0
17/07/2018,13:44:54,54.0,0.0,0.0,0.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.725,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1909734375,0.0,0.0,0.0,0.0,1.85,,5.5,0.0,0.0,0.0,0.0,0.0,0.0,20.5555572,0,-0.001,0.0,0.0,1.7,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.0,,0.0,1.9,,8.875,0.0,0.0
17/07/2018,13:44:54,54.1,0.0,0.0,0.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,1.725,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1909734375,0.0,0.0,0.0,0.0,1.9,,5.5,0.0,0.0,0.0,0.0,0.0,0.0,20.5555572,0,0.0,0.0,0.0,1.675,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.675,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.001,,0.0,1.85,,8.875,0.0,0.0
17/07/2018,13:44:54,54.2,0.0,0.0,0.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,2.325,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1909734375,0.0,-0.001,0.0,0.0,1.9,,5.5,0.0,0.0,0.0,0.0,0.0,0.0,20.5555572,0,0.001,0.0,0.0,1.7,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.675,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.0,,0.0,1.85,,8.875,0.0,0.0
17/07/2018,13:44:54,54.3,0.0,0.0,0.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,1.75,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1909734375,0.0,0.0,0.0,0.0,1.925,,5.5,0.0,0.0,0.0,0.0,0.0,0.0,20.5555572,0,0.0,0.0,0.0,1.675,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.001,0.0,0.0,1.65,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.0,,0.0,1.775,,8.875,0.0,0.0
17/07/2018,13:44:54,54.4,0.0,0.0,0.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.775,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1909734375,0.0,0.0,0.0,0.0,1.9,,5.5,0.0,0.0,0.0,0.0,0.0,0.0,20.5555572,0,-0.001,0.0,0.0,1.675,,5.25,0.0,0.0,,,,0.0,0.0,0.0,0.001,0.0,0.0,1.675,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.0,,0.0,1.775,,8.875,0.0,0.0
17/07/2018,13:44:54,54.5,0.0,0.0,0.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.75,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1909734375,0.0,0.0,0.0,0.0,1.875,,5.5,0.0,0.0,0.0,0.0,0.0,0.0,20.5555572,0,0.001,0.0,0.0,1.675,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.001,,0.0,1.775,,8.875,0.0,0.0
17/07/2018,13:44:54,54.6,0.0,0.0,0.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,2.35,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1909734375,0.0,0.0,0.0,0.0,1.875,,5.5,0.0,0.0,0.0,0.0,0.0,0.0,20.5555572,0,0.0,0.0,0.0,1.65,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.001,0.0,0.0,1.725,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.001,,0.0,1.775,,8.875,0.0,0.0
17/07/2018,13:44:54,54.7,0.0,0.0,0.0,0.0,20.9895850125,0.0,-0.001,0.0,0.0,1.775,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1909734375,0.0,0.0,0.0,0.0,1.85,,5.5,0.0,0.0,0.0,0.0,0.0,0.0,20.5555572,0,0.001,0.0,0.0,1.675,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.001,0.0,0.0,1.7,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,-0.001,,0.0,1.775,,8.875,0.0,0.0
17/07/2018,13:44:54,54.8,0.0,0.0,0.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.725,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1909734375,0.0,0.0,0.0,0.0,1.875,,5.5,0.0,0.0,0.0,0.0,0.0,0.0,20.5555572,0,-0.001,0.0,0.0,1.675,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.001,0.0,0.0,1.75,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.0,,0.0,1.775,,8.875,0.0,0.0
17/07/2018,13:44:54,54.9,0.0,0.0,0.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,1.75,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1909734375,0.0,0.0,0.0,0.0,1.85,,5.5,0.0,0.0,0.0,0.0,0.0,0.0,20.5555572,0,0.0,0.0,0.0,1.675,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.001,0.0,0.0,1.675,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.0,,0.0,1.75,,8.875,0.0,0.0
17/07/2018,13:44:55,55.0,0.0,0.0,0.0,0.0,20.9895850125,0.0,-0.001,0.0,0.0,2.275,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1909734375,0.0,0.0,0.0,0.0,1.825,,5.5,0.0,0.0,0.0,0.0,0.0,0.0,20.5555572,0,0.0,0.0,0.0,1.65,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.725,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.0,,0.0,1.775,,8.875,0.0,0.0
17/07/2018,13:44:55,55.1,0.0,0.0,0.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,1.7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1909734375,0.0,0.0,0.0,0.0,1.825,,5.5,0.0,0.0,0.0,0.0,0.0,0.0,20.5555572,0,0.0,0.0,0.0,1.675,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.001,0.0,0.0,1.675,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.0,,0.0,1.775,,8.875,0.0,0.0
17/07/2018,13:44:55,55.2,0.0,0.0,0.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1909734375,0.0,-0.001,0.0,0.0,1.825,,5.5,0.0,0.0,0.0,0.0,0.0,0.0,20.5555572,0,0.001,0.0,0.0,1.625,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.725,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.0,,0.0,1.85,,8.875,0.0,0.0
17/07/2018,13:44:55,55.3,0.0,0.0,0.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.75,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1909734375,0.0,0.0,0.0,0.0,1.825,,5.5,0.0,0.0,0.0,0.0,0.0,0.0,20.5555572,0,0.0,0.0,0.0,1.625,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.001,,0.0,1.85,,8.875,0.0,0.0
17/07/2018,13:44:55,55.4,0.0,0.0,0.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,2.325,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1909734375,0.0,-0.001,0.0,0.0,1.825,,5.5,0.0,0.0,0.0,0.0,0.0,0.0,20.5555572,0,0.001,0.0,0.0,1.65,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.001,0.0,0.0,1.675,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.001,,0.0,1.85,,8.875,0.0,0.0
17/07/2018,13:44:55,55.5,0.0,0.0,0.0,0.0,20.9895850125,0.0,-0.001,0.0,0.0,1.75,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1909734375,0.0,-0.001,0.0,0.0,1.825,,5.5,0.0,0.0,0.0,0.0,0.0,0.0,20.5555572,0,0.0,0.0,0.0,1.65,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,-0.002,,0.0,1.825,,8.875,0.0,0.0
17/07/2018,13:44:55,55.6,0.0,0.0,0.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,1.75,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1909734375,0.0,0.0,0.0,0.0,1.825,,5.5,0.0,0.0,0.0,0.0,0.0,0.0,20.5555572,0,0.0,0.0,0.0,1.65,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,-0.001,,0.0,1.85,,8.875,0.0,0.0
17/07/2018,13:44:55,55.7,0.0,0.0,0.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.75,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1909734375,0.0,-0.001,0.0,0.0,1.825,,5.5,0.0,0.0,0.0,0.0,0.0,0.0,20.5555572,0,0.0,0.0,0.0,1.65,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.0,,0.0,1.825,,8.875,0.0,0.0
17/07/2018,13:44:55,55.8,0.0,0.0,0.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,2.35,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1909734375,0.0,0.0,0.0,0.0,1.825,,5.5,0.0,0.0,0.0,0.0,0.0,0.0,20.5555572,0,0.0,0.0,0.0,1.65,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.001,0.0,0.0,1.7,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.001,,0.0,1.825,,8.875,0.0,0.0
17/07/2018,13:44:55,55.9,0.0,0.0,0.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.775,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1909734375,0.0,0.0,0.0,0.0,1.85,,5.5,0.0,0.0,0.0,0.0,0.0,0.0,20.5555572,0,-0.001,0.0,0.0,1.65,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.001,0.0,0.0,1.7,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,-0.002,,0.0,1.8,,8.875,0.0,0.0
17/07/2018,13:44:55,56.0,0.0,0.0,0.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,1.725,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1909734375,0.0,0.0,0.0,0.0,1.85,,5.5,0.0,0.0,0.0,0.0,0.0,0.0,20.5555572,0,0.0,0.0,0.0,1.7,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,-0.001,,0.0,1.825,,8.875,0.0,0.0
17/07/2018,13:44:56,56.1,0.0,0.0,0.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,1.7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1909734375,0.0,-0.001,0.0,0.0,1.875,,5.5,0.0,0.0,0.0,0.0,0.0,0.0,20.5555572,0,0.0,0.0,0.0,1.675,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.002,,0.0,2.425,,8.875,0.0,0.0
17/07/2018,13:44:56,56.2,0.0,0.0,0.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,2.325,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1909734375,0.0,0.0,0.0,0.0,1.85,,5.5,0.0,0.0,0.0,0.0,0.0,0.0,20.5555572,0,-0.001,0.0,0.0,1.7,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.0,,0.0,1.8,,8.875,0.0,0.0
17/07/2018,13:44:56,56.3,0.0,0.0,0.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.775,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1909734375,0.0,0.0,0.0,0.0,1.875,,5.5,0.0,0.0,0.0,0.0,0.0,0.0,20.5555572,0,0.001,0.0,0.0,1.675,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.675,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,-0.001,,0.0,1.825,,8.875,0.0,0.0
17/07/2018,13:44:56,56.4,0.0,0.0,0.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,1.725,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1909734375,0.0,0.0,0.0,0.0,1.85,,5.5,0.0,0.0,0.0,0.0,0.0,0.0,20.5555572,0,0.0,0.0,0.0,1.7,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.675,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.0,,0.0,1.825,,8.875,0.0,0.0
17/07/2018,13:44:56,56.5,0.0,0.0,0.0,0.0,20.9895850125,0.0,-0.001,0.0,0.0,1.775,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1909734375,0.0,-0.001,0.0,0.0,1.9,,5.5,0.0,0.0,0.0,0.0,0.0,0.0,20.5555572,0,0.0,0.0,0.0,1.675,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.001,,0.0,1.8,,8.875,0.0,0.0
17/07/2018,13:44:56,56.6,0.0,0.0,0.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,2.325,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1909734375,0.0,-0.001,0.0,0.0,1.875,,5.5,0.0,0.0,0.0,0.0,0.0,0.0,20.5555572,0,0.0,0.0,0.0,1.7,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.675,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,-0.001,,0.0,1.775,,8.875,0.0,0.0
17/07/2018,13:44:56,56.7,0.0,0.0,0.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.725,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1909734375,0.0,-0.001,0.0,0.0,1.85,,5.5,0.0,0.0,0.0,0.0,0.0,0.0,20.5555572,0,0.0,0.0,0.0,1.7,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.001,0.0,0.0,1.65,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.001,,0.0,1.7,,8.875,0.0,0.0
17/07/2018,13:44:56,56.8,0.0,0.0,0.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.775,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1909734375,0.0,-0.001,0.0,0.0,1.875,,5.5,0.0,0.0,0.0,0.0,0.0,0.0,20.5555572,0,0.0,0.0,0.0,1.65,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.001,0.0,0.0,1.675,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.0,,0.0,1.625,,8.875,0.0,0.0
17/07/2018,13:44:56,56.9,0.0,0.0,0.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,2.275,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1909734375,0.0,0.001,0.0,0.0,1.85,,5.5,0.0,0.0,0.0,0.0,0.0,0.0,20.5555572,0,0.0,0.0,0.0,1.675,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.675,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,-0.002,,0.0,2.15,,9.0,0.0,0.0
17/07/2018,13:44:57,57.0,0.0,0.0,0.0,0.0,20.9895850125,0.0,-0.001,0.0,0.0,1.7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1909734375,0.0,0.0,0.0,0.0,1.875,,5.5,0.0,0.0,0.0,0.0,0.0,0.0,20.5555572,0,0.0,0.0,0.0,1.65,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.001,0.0,0.0,1.725,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.001,,0.0,1.55,,9.0,0.0,0.0
17/07/2018,13:44:57,57.1,0.0,0.0,0.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.725,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1909734375,0.0,0.0,0.0,0.0,1.85,,5.5,0.0,0.0,0.0,0.0,0.0,0.0,20.5555572,0,0.0,0.0,0.0,1.675,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.001,0.0,0.0,1.675,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.001,,0.0,1.5,,9.0,0.0,0.0
17/07/2018,13:44:57,57.2,0.0,0.0,0.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1909734375,0.0,0.0,0.0,0.0,1.875,,5.5,0.0,0.0,0.0,0.0,0.0,0.0,20.5555572,0,-0.001,0.0,0.0,1.65,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.725,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.0,,0.0,1.475,,9.0,0.0,0.0
17/07/2018,13:44:57,57.3,0.0,0.0,0.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.725,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1909734375,0.0,-0.001,0.0,0.0,1.85,,5.5,0.0,0.0,0.0,0.0,0.0,0.0,20.5555572,0,0.0,0.0,0.0,1.675,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.001,0.0,0.0,1.675,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,-0.001,,0.0,1.45,,9.0,0.0,0.0
17/07/2018,13:44:57,57.4,0.0,0.0,0.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,2.3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1909734375,0.0,-0.001,0.0,0.0,1.825,,5.5,0.0,0.0,0.0,0.0,0.0,0.0,20.5555572,0,0.0,0.0,0.0,1.625,,5.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.001,0.0,0.0,1.725,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.0,,0.0,1.475,,9.0,0.0,0.0
17/07/2018,13:44:57,57.5,0.0,0.0,0.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.75,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1909734375,0.0,0.0,0.0,0.0,1.825,,5.5,0.0,0.0,0.0,0.0,0.0,0.0,20.5555572,0,0.001,0.0,0.0,1.625,,5.125,0.0,0.0,,,,0.0,0.0,0.0,0.001,0.0,0.0,1.675,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.0,,0.0,1.475,,9.0,0.0,0.0
17/07/2018,13:44:57,57.6,0.0,0.0,0.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.75,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1909734375,0.0,-0.001,0.0,0.0,1.825,,5.5,0.0,0.0,0.0,0.0,0.0,0.0,20.5555572,0,0.0,0.0,0.0,1.625,,5.125,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.001,0.0,0.0,1.7,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,-0.001,,0.0,1.525,,9.0,0.0,0.0
17/07/2018,13:44:57,57.7,0.0,0.0,0.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.775,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1909734375,0.0,0.0,0.0,0.0,1.825,,5.5,0.0,0.0,0.0,0.0,0.0,0.0,20.5555572,0,0.0,0.0,0.0,1.625,,5.125,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.0,,0.0,1.525,,9.0,0.0,0.0
17/07/2018,13:44:57,57.8,0.0,0.0,0.0,0.0,20.9895850125,0.0,-0.001,0.0,0.0,2.35,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1909734375,0.0,0.0,0.0,0.0,1.825,,5.5,0.0,0.0,0.0,0.0,0.0,0.0,20.5555572,0,-0.001,0.0,0.0,1.625,,5.125,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.675,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.001,,0.0,1.575,,9.0,0.0,0.0
17/07/2018,13:44:57,57.9,0.0,0.0,0.0,0.0,20.9895850125,0.0,0.001,0.0,0.0,1.75,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1909734375,0.0,-0.001,0.0,0.0,1.825,,5.5,0.0,0.0,0.0,0.0,0.0,0.0,20.5555572,0,0.001,0.0,0.0,1.65,,5.125,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.001,0.0,0.0,1.7,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.0,,0.0,1.15,,9.0,0.0,0.0
17/07/2018,13:44:58,58.0,0.0,0.0,0.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.775,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1909734375,0.0,-0.001,0.0,0.0,1.825,,5.5,0.0,0.0,0.0,0.0,0.0,0.0,20.5555572,0,0.0,0.0,0.0,1.65,,5.125,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.001,0.0,0.0,1.7,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,-0.001,,0.0,1.8,,9.0,0.0,0.0
17/07/2018,13:44:58,58.1,0.0,0.0,0.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,1.775,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1909734375,0.0,0.0,0.0,0.0,1.825,,5.5,0.0,0.0,0.0,0.0,0.0,0.0,20.5555572,0,0.0,0.0,0.0,1.65,,5.125,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.001,0.0,0.0,1.7,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.0,,0.0,1.875,,9.0,0.0,0.0
17/07/2018,13:44:58,58.2,0.0,0.0,0.0,0.0,20.9895850125,0.0,0.0,0.0,0.0,2.375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1909734375,0.0,0.0,0.0,0.0,1.85,,5.5,0.0,0.0,0.0,0.0,0.0,0.0,20.5555572,0,0.0,0.0,0.0,1.675,,5.125,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.001,0.0,0.0,1.7,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.0,,0.0,1.9,,9.0,0.0,0.0
17/07/2018,13:44:58,58.3,0.0,0.0,0.0,0.0,20.9895850125,0.0,-0.001,0.0,0.0,1.725,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1909734375,0.0,0.0,0.0,0.0,1.875,,5.5,0.0,0.0,0.0,0.0,0.0,0.0,20.5555572,0,0.0,0.0,0.0,1.675,,5.125,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.7,,3.5,0.0,0.0,2.0,0.0,1.0,0.0,21.4409739375,0.0,0.0,,0.0,1.95,,9.0,0.0,0.0
